,areacode,sex,code,icd,by,type,rate,order,age
422,510000,合计,108,C25,胰腺,incidence,0,8,5
423,510000,合计,109,"C10.1,C32",喉,incidence,0,9,5
424,510000,合计,110,C33-C34,气管、支气管、肺,incidence,0,10,5
425,510000,合计,111,C40-C41,骨,incidence,0.36,11,5
426,510000,合计,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.72,17,5
427,510000,合计,118,C67,膀胱,incidence,0,18,5
428,510000,合计,119,C70-C72,脑及中枢神经系统,incidence,1.45,19,5
429,510000,合计,120,C73,甲状腺,incidence,0,20,5
430,510000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.54,21,5
431,510000,合计,122,C91-C95,白血病,incidence,1.81,22,5
432,510000,男性,62,ALL,合计,incidence,9.56,0,5
433,510000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.34,1,5
434,510000,男性,102,C11,鼻咽,incidence,0,2,5
435,510000,男性,103,C15,食管,incidence,0,3,5
436,510000,男性,104,C16,胃,incidence,0,4,5
437,510000,男性,105,C18-C21,结直肠肛门,incidence,0,5,5
438,510000,男性,106,C22,肝脏,incidence,0.34,6,5
439,510000,男性,107,C23-C24,胆囊及其他,incidence,0,7,5
440,510000,男性,108,C25,胰腺,incidence,0,8,5
441,510000,男性,109,"C10.1,C32",喉,incidence,0,9,5
442,510000,男性,110,C33-C34,气管、支气管、肺,incidence,0,10,5
443,510000,男性,111,C40-C41,骨,incidence,0.34,11,5
444,510000,男性,116,C61,前列腺,incidence,0,16,5
445,510000,男性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,1.02,17,5
446,510000,男性,118,C67,膀胱,incidence,0,18,5
447,510000,男性,119,C70-C72,脑及中枢神经系统,incidence,1.02,19,5
448,510000,男性,120,C73,甲状腺,incidence,0,20,5
449,510000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.02,21,5
450,510000,男性,122,C91-C95,白血病,incidence,2.39,22,5
451,510000,女性,62,ALL,合计,incidence,5.01,0,5
452,510000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.39,1,5
453,510000,女性,102,C11,鼻咽,incidence,0,2,5
454,510000,女性,103,C15,食管,incidence,0,3,5
455,510000,女性,104,C16,胃,incidence,0,4,5
456,510000,女性,105,C18-C21,结直肠肛门,incidence,0,5,5
457,510000,女性,106,C22,肝脏,incidence,0,6,5
458,510000,女性,107,C23-C24,胆囊及其他,incidence,0,7,5
459,510000,女性,108,C25,胰腺,incidence,0,8,5
460,510000,女性,109,"C10.1,C32",喉,incidence,0,9,5
461,510000,女性,110,C33-C34,气管、支气管、肺,incidence,0,10,5
462,510000,女性,111,C40-C41,骨,incidence,0.39,11,5
463,510000,女性,112,C50,乳房,incidence,0,12,5
464,510000,女性,113,C53,子宫颈,incidence,0,13,5
465,510000,女性,114,C54,子宫体,incidence,0,14,5
466,510000,女性,115,C56,卵巢,incidence,0,15,5
467,510000,女性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.39,17,5
468,510000,女性,118,C67,膀胱,incidence,0,18,5
469,510000,女性,119,C70-C72,脑及中枢神经系统,incidence,1.93,19,5
470,510000,女性,120,C73,甲状腺,incidence,0,20,5
471,510000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0,21,5
472,510000,女性,122,C91-C95,白血病,incidence,1.16,22,5
473,520000,合计,62,ALL,合计,incidence,11.84,0,5
474,520000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.48,1,5
475,520000,合计,102,C11,鼻咽,incidence,0.06,2,5
476,520000,合计,103,C15,食管,incidence,0,3,5
477,520000,合计,104,C16,胃,incidence,0.42,4,5
478,520000,合计,105,C18-C21,结直肠肛门,incidence,0.06,5,5
479,520000,合计,106,C22,肝脏,incidence,0.06,6,5
480,520000,合计,107,C23-C24,胆囊及其他,incidence,0,7,5
481,520000,合计,108,C25,胰腺,incidence,0,8,5
482,520000,合计,109,"C10.1,C32",喉,incidence,0.06,9,5
483,520000,合计,110,C33-C34,气管、支气管、肺,incidence,0,10,5
484,520000,合计,111,C40-C41,骨,incidence,0.66,11,5
485,520000,合计,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.24,17,5
486,520000,合计,118,C67,膀胱,incidence,0,18,5
487,520000,合计,119,C70-C72,脑及中枢神经系统,incidence,2.27,19,5
488,520000,合计,120,C73,甲状腺,incidence,0.12,20,5
489,520000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.38,21,5
490,520000,合计,122,C91-C95,白血病,incidence,3.29,22,5
491,520000,男性,62,ALL,合计,incidence,12.32,0,5
492,520000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.67,1,5
493,520000,男性,102,C11,鼻咽,incidence,0.11,2,5
494,520000,男性,103,C15,食管,incidence,0,3,5
495,520000,男性,104,C16,胃,incidence,0.45,4,5
496,520000,男性,105,C18-C21,结直肠肛门,incidence,0.11,5,5
497,520000,男性,106,C22,肝脏,incidence,0.11,6,5
498,520000,男性,107,C23-C24,胆囊及其他,incidence,0,7,5
499,520000,男性,108,C25,胰腺,incidence,0,8,5
500,520000,男性,109,"C10.1,C32",喉,incidence,0.11,9,5
501,520000,男性,110,C33-C34,气管、支气管、肺,incidence,0,10,5
502,520000,男性,111,C40-C41,骨,incidence,0.67,11,5
503,520000,男性,116,C61,前列腺,incidence,0.11,16,5
504,520000,男性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.22,17,5
505,520000,男性,118,C67,膀胱,incidence,0,18,5
506,520000,男性,119,C70-C72,脑及中枢神经系统,incidence,2.24,19,5
507,520000,男性,120,C73,甲状腺,incidence,0,20,5
508,520000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.79,21,5
509,520000,男性,122,C91-C95,白血病,incidence,3.58,22,5
510,520000,女性,62,ALL,合计,incidence,11.29,0,5
511,520000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.26,1,5
512,520000,女性,102,C11,鼻咽,incidence,0,2,5
513,520000,女性,103,C15,食管,incidence,0,3,5
514,520000,女性,104,C16,胃,incidence,0.38,4,5
515,520000,女性,105,C18-C21,结直肠肛门,incidence,0,5,5
516,520000,女性,106,C22,肝脏,incidence,0,6,5
517,520000,女性,107,C23-C24,胆囊及其他,incidence,0,7,5
518,520000,女性,108,C25,胰腺,incidence,0,8,5
519,520000,女性,109,"C10.1,C32",喉,incidence,0,9,5
520,520000,女性,110,C33-C34,气管、支气管、肺,incidence,0,10,5
521,520000,女性,111,C40-C41,骨,incidence,0.64,11,5
522,520000,女性,112,C50,乳房,incidence,0,12,5
523,520000,女性,113,C53,子宫颈,incidence,0,13,5
524,520000,女性,114,C54,子宫体,incidence,0,14,5
525,520000,女性,115,C56,卵巢,incidence,0.26,15,5
526,520000,女性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.26,17,5
527,520000,女性,118,C67,膀胱,incidence,0,18,5
528,520000,女性,119,C70-C72,脑及中枢神经系统,incidence,2.31,19,5
529,520000,女性,120,C73,甲状腺,incidence,0.26,20,5
530,520000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.9,21,5
531,520000,女性,122,C91-C95,白血病,incidence,2.95,22,5
532,500000,合计,62,ALL,合计,incidence,10.65,0,10
533,500000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.19,1,10
534,500000,合计,102,C11,鼻咽,incidence,0.19,2,10
535,500000,合计,103,C15,食管,incidence,0,3,10
536,500000,合计,104,C16,胃,incidence,0.28,4,10
537,500000,合计,105,C18-C21,结直肠肛门,incidence,0.05,5,10
538,500000,合计,106,C22,肝脏,incidence,0.14,6,10
539,500000,合计,107,C23-C24,胆囊及其他,incidence,0,7,10
540,500000,合计,108,C25,胰腺,incidence,0,8,10
541,500000,合计,109,"C10.1,C32",喉,incidence,0,9,10
542,500000,合计,110,C33-C34,气管、支气管、肺,incidence,0.09,10,10
543,500000,合计,111,C40-C41,骨,incidence,1.53,11,10
544,500000,合计,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.28,17,10
545,500000,合计,118,C67,膀胱,incidence,0,18,10
546,500000,合计,119,C70-C72,脑及中枢神经系统,incidence,1.77,19,10
547,500000,合计,120,C73,甲状腺,incidence,0.33,20,10
548,500000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.6,21,10
549,500000,合计,122,C91-C95,白血病,incidence,2.88,22,10
550,500000,男性,62,ALL,合计,incidence,11.57,0,10
551,500000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.26,1,10
552,500000,男性,102,C11,鼻咽,incidence,0.35,2,10
553,500000,男性,103,C15,食管,incidence,0,3,10
554,500000,男性,104,C16,胃,incidence,0.35,4,10
555,500000,男性,105,C18-C21,结直肠肛门,incidence,0.09,5,10
556,500000,男性,106,C22,肝脏,incidence,0.26,6,10
557,500000,男性,107,C23-C24,胆囊及其他,incidence,0,7,10
558,500000,男性,108,C25,胰腺,incidence,0,8,10
559,500000,男性,109,"C10.1,C32",喉,incidence,0,9,10
560,500000,男性,110,C33-C34,气管、支气管、肺,incidence,0.17,10,10
561,500000,男性,111,C40-C41,骨,incidence,1.81,11,10
562,500000,男性,116,C61,前列腺,incidence,0,16,10
563,500000,男性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.35,17,10
564,500000,男性,118,C67,膀胱,incidence,0,18,10
565,500000,男性,119,C70-C72,脑及中枢神经系统,incidence,2.07,19,10
566,500000,男性,120,C73,甲状腺,incidence,0.17,20,10
567,500000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.43,21,10
568,500000,男性,122,C91-C95,白血病,incidence,3.28,22,10
569,500000,女性,62,ALL,合计,incidence,9.58,0,10
570,500000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.1,1,10
571,500000,女性,102,C11,鼻咽,incidence,0,2,10
572,500000,女性,103,C15,食管,incidence,0,3,10
573,500000,女性,104,C16,胃,incidence,0.2,4,10
574,500000,女性,105,C18-C21,结直肠肛门,incidence,0,5,10
575,500000,女性,106,C22,肝脏,incidence,0,6,10
576,500000,女性,107,C23-C24,胆囊及其他,incidence,0,7,10
577,500000,女性,108,C25,胰腺,incidence,0,8,10
578,500000,女性,109,"C10.1,C32",喉,incidence,0,9,10
579,500000,女性,110,C33-C34,气管、支气管、肺,incidence,0,10,10
580,500000,女性,111,C40-C41,骨,incidence,1.21,11,10
581,500000,女性,112,C50,乳房,incidence,0.1,12,10
582,500000,女性,113,C53,子宫颈,incidence,0,13,10
583,500000,女性,114,C54,子宫体,incidence,0,14,10
584,500000,女性,115,C56,卵巢,incidence,0.4,15,10
585,500000,女性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.2,17,10
586,500000,女性,118,C67,膀胱,incidence,0,18,10
587,500000,女性,119,C70-C72,脑及中枢神经系统,incidence,1.41,19,10
588,500000,女性,120,C73,甲状腺,incidence,0.5,20,10
589,500000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.81,21,10
590,500000,女性,122,C91-C95,白血病,incidence,2.42,22,10
591,510000,合计,62,ALL,合计,incidence,8.73,0,10
592,510000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0,1,10
593,510000,合计,102,C11,鼻咽,incidence,0.37,2,10
594,510000,合计,103,C15,食管,incidence,0,3,10
595,510000,合计,104,C16,胃,incidence,0,4,10
596,510000,合计,105,C18-C21,结直肠肛门,incidence,0,5,10
597,510000,合计,106,C22,肝脏,incidence,0,6,10
598,510000,合计,107,C23-C24,胆囊及其他,incidence,0,7,10
599,510000,合计,108,C25,胰腺,incidence,0,8,10
600,510000,合计,109,"C10.1,C32",喉,incidence,0,9,10
601,510000,合计,110,C33-C34,气管、支气管、肺,incidence,0,10,10
602,510000,合计,111,C40-C41,骨,incidence,1.3,11,10
603,510000,合计,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.74,17,10
604,510000,合计,118,C67,膀胱,incidence,0,18,10
605,510000,合计,119,C70-C72,脑及中枢神经系统,incidence,1.86,19,10
606,510000,合计,120,C73,甲状腺,incidence,0,20,10
607,510000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.37,21,10
608,510000,合计,122,C91-C95,白血病,incidence,2.6,22,10
609,510000,男性,62,ALL,合计,incidence,11.36,0,10
610,510000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0,1,10
611,510000,男性,102,C11,鼻咽,incidence,0.69,2,10
612,510000,男性,103,C15,食管,incidence,0,3,10
613,510000,男性,104,C16,胃,incidence,0,4,10
614,510000,男性,105,C18-C21,结直肠肛门,incidence,0,5,10
615,510000,男性,106,C22,肝脏,incidence,0,6,10
616,510000,男性,107,C23-C24,胆囊及其他,incidence,0,7,10
617,510000,男性,108,C25,胰腺,incidence,0,8,10
618,510000,男性,109,"C10.1,C32",喉,incidence,0,9,10
619,510000,男性,110,C33-C34,气管、支气管、肺,incidence,0,10,10
620,510000,男性,111,C40-C41,骨,incidence,1.38,11,10
621,510000,男性,116,C61,前列腺,incidence,0,16,10
622,510000,男性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,1.03,17,10
623,510000,男性,118,C67,膀胱,incidence,0,18,10
624,510000,男性,119,C70-C72,脑及中枢神经系统,incidence,3.1,19,10
625,510000,男性,120,C73,甲状腺,incidence,0,20,10
626,510000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.69,21,10
627,510000,男性,122,C91-C95,白血病,incidence,3.1,22,10
628,510000,女性,62,ALL,合计,incidence,5.64,0,10
629,510000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0,1,10
630,510000,女性,102,C11,鼻咽,incidence,0,2,10
631,510000,女性,103,C15,食管,incidence,0,3,10
632,510000,女性,104,C16,胃,incidence,0,4,10
633,510000,女性,105,C18-C21,结直肠肛门,incidence,0,5,10
634,510000,女性,106,C22,肝脏,incidence,0,6,10
635,510000,女性,107,C23-C24,胆囊及其他,incidence,0,7,10
636,510000,女性,108,C25,胰腺,incidence,0,8,10
637,510000,女性,109,"C10.1,C32",喉,incidence,0,9,10
638,510000,女性,110,C33-C34,气管、支气管、肺,incidence,0,10,10
639,510000,女性,111,C40-C41,骨,incidence,1.21,11,10
640,510000,女性,112,C50,乳房,incidence,0,12,10
641,510000,女性,113,C53,子宫颈,incidence,0,13,10
642,510000,女性,114,C54,子宫体,incidence,0,14,10
643,510000,女性,115,C56,卵巢,incidence,0,15,10
644,510000,女性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.4,17,10
645,510000,女性,118,C67,膀胱,incidence,0,18,10
646,510000,女性,119,C70-C72,脑及中枢神经系统,incidence,0.4,19,10
647,510000,女性,120,C73,甲状腺,incidence,0,20,10
648,510000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0,21,10
649,510000,女性,122,C91-C95,白血病,incidence,2.02,22,10
650,520000,合计,62,ALL,合计,incidence,11.29,0,10
651,520000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.25,1,10
652,520000,合计,102,C11,鼻咽,incidence,0.12,2,10
653,520000,合计,103,C15,食管,incidence,0,3,10
654,520000,合计,104,C16,胃,incidence,0.37,4,10
655,520000,合计,105,C18-C21,结直肠肛门,incidence,0.06,5,10
656,520000,合计,106,C22,肝脏,incidence,0.19,6,10
657,520000,合计,107,C23-C24,胆囊及其他,incidence,0,7,10
658,520000,合计,108,C25,胰腺,incidence,0,8,10
659,520000,合计,109,"C10.1,C32",喉,incidence,0,9,10
660,520000,合计,110,C33-C34,气管、支气管、肺,incidence,0.12,10,10
661,520000,合计,111,C40-C41,骨,incidence,1.61,11,10
662,520000,合计,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.12,17,10
663,520000,合计,118,C67,膀胱,incidence,0,18,10
664,520000,合计,119,C70-C72,脑及中枢神经系统,incidence,1.74,19,10
665,520000,合计,120,C73,甲状腺,incidence,0.43,20,10
666,520000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.68,21,10
667,520000,合计,122,C91-C95,白血病,incidence,2.98,22,10
668,520000,男性,62,ALL,合计,incidence,11.64,0,10
669,520000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.35,1,10
670,520000,男性,102,C11,鼻咽,incidence,0.23,2,10
671,520000,男性,103,C15,食管,incidence,0,3,10
672,520000,男性,104,C16,胃,incidence,0.46,4,10
673,520000,男性,105,C18-C21,结直肠肛门,incidence,0.12,5,10
674,520000,男性,106,C22,肝脏,incidence,0.35,6,10
675,520000,男性,107,C23-C24,胆囊及其他,incidence,0,7,10
676,520000,男性,108,C25,胰腺,incidence,0,8,10
677,520000,男性,109,"C10.1,C32",喉,incidence,0,9,10
678,520000,男性,110,C33-C34,气管、支气管、肺,incidence,0.23,10,10
679,520000,男性,111,C40-C41,骨,incidence,1.96,11,10
680,520000,男性,116,C61,前列腺,incidence,0,16,10
681,520000,男性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.12,17,10
682,520000,男性,118,C67,膀胱,incidence,0,18,10
683,520000,男性,119,C70-C72,脑及中枢神经系统,incidence,1.73,19,10
684,520000,男性,120,C73,甲状腺,incidence,0.23,20,10
685,520000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.35,21,10
686,520000,男性,122,C91-C95,白血病,incidence,3.34,22,10
687,520000,女性,62,ALL,合计,incidence,10.9,0,10
688,520000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.13,1,10
689,520000,女性,102,C11,鼻咽,incidence,0,2,10
690,520000,女性,103,C15,食管,incidence,0,3,10
691,520000,女性,104,C16,胃,incidence,0.27,4,10
692,520000,女性,105,C18-C21,结直肠肛门,incidence,0,5,10
693,520000,女性,106,C22,肝脏,incidence,0,6,10
694,520000,女性,107,C23-C24,胆囊及其他,incidence,0,7,10
695,520000,女性,108,C25,胰腺,incidence,0,8,10
696,520000,女性,109,"C10.1,C32",喉,incidence,0,9,10
697,520000,女性,110,C33-C34,气管、支气管、肺,incidence,0,10,10
698,520000,女性,111,C40-C41,骨,incidence,1.21,11,10
699,520000,女性,112,C50,乳房,incidence,0.13,12,10
700,520000,女性,113,C53,子宫颈,incidence,0,13,10
701,520000,女性,114,C54,子宫体,incidence,0,14,10
702,520000,女性,115,C56,卵巢,incidence,0.54,15,10
703,520000,女性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.13,17,10
704,520000,女性,118,C67,膀胱,incidence,0,18,10
705,520000,女性,119,C70-C72,脑及中枢神经系统,incidence,1.75,19,10
706,520000,女性,120,C73,甲状腺,incidence,0.67,20,10
707,520000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.08,21,10
708,520000,女性,122,C91-C95,白血病,incidence,2.56,22,10
709,500000,合计,62,ALL,合计,incidence,14.72,0,15
710,500000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.33,1,15
711,500000,合计,102,C11,鼻咽,incidence,0.19,2,15
712,500000,合计,103,C15,食管,incidence,0,3,15
713,500000,合计,104,C16,胃,incidence,0.56,4,15
714,500000,合计,105,C18-C21,结直肠肛门,incidence,0.23,5,15
715,500000,合计,106,C22,肝脏,incidence,0.23,6,15
716,500000,合计,107,C23-C24,胆囊及其他,incidence,0,7,15
717,500000,合计,108,C25,胰腺,incidence,0,8,15
718,500000,合计,109,"C10.1,C32",喉,incidence,0.05,9,15
719,500000,合计,110,C33-C34,气管、支气管、肺,incidence,0.19,10,15
720,500000,合计,111,C40-C41,骨,incidence,1.55,11,15
721,500000,合计,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.28,17,15
722,500000,合计,118,C67,膀胱,incidence,0,18,15
723,500000,合计,119,C70-C72,脑及中枢神经系统,incidence,1.69,19,15
724,500000,合计,120,C73,甲状腺,incidence,1.08,20,15
725,500000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.89,21,15
726,500000,合计,122,C91-C95,白血病,incidence,3.28,22,15
727,500000,男性,62,ALL,合计,incidence,15.03,0,15
728,500000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.27,1,15
729,500000,男性,102,C11,鼻咽,incidence,0.35,2,15
730,500000,男性,103,C15,食管,incidence,0,3,15
731,500000,男性,104,C16,胃,incidence,0.62,4,15
732,500000,男性,105,C18-C21,结直肠肛门,incidence,0.09,5,15
733,500000,男性,106,C22,肝脏,incidence,0.27,6,15
734,500000,男性,107,C23-C24,胆囊及其他,incidence,0,7,15
735,500000,男性,108,C25,胰腺,incidence,0,8,15
736,500000,男性,109,"C10.1,C32",喉,incidence,0.09,9,15
737,500000,男性,110,C33-C34,气管、支气管、肺,incidence,0.27,10,15
738,500000,男性,111,C40-C41,骨,incidence,1.68,11,15
